Image_ID,Product_ID,Image_Path,Category,Image_Width,Image_Height,Split,Label
IMG04063,P00568,images/P00568/img77.jpg,Stationery,1024,360,Train,Compact Highlighter Set (Red)
IMG04064,P00176,images/P00176/img04.jpg,Accessories,480,240,Validation,Lite Handbag (Grey)
IMG04065,P00722,images/P00722/img23.jpg,Home,720,360,Train,Premium Storage Box (Blue)
IMG04066,P00206,images/P00206/img84.jpg,Footwear,720,480,Train,Standard Running Shoes (Silver)
IMG04067,P00483,images/P00483/img82.jpg,Footwear,640,640,Test,Standard Hiking Boots (Black)
IMG04068,P00393,images/P00393/img46.jpg,Home,640,360,Train,Max Cushion (Blue)
IMG04069,P00607,images/P00607/img42.jpg,Stationery,1024,360,Train,Mini Calculator (Beige)
IMG04070,P00461,images/P00461/img84.jpg,Footwear,640,240,Train,Pro Slippers (Green)
IMG04071,P00295,images/P00295/img54.jpg,Home,640,640,Validation,Standard Curtain (Grey)
IMG04072,P00035,images/P00035/img15.jpg,Stationery,720,360,Test,Compact Sticky Notes (White)
IMG04073,P00640,images/P00640/img71.jpg,Footwear,1024,480,Validation,Pro Boots (Black)
IMG04074,P00312,images/P00312/img79.jpg,Stationery,320,640,Train,Pro Desk Organizer (Silver)
IMG04075,P00536,images/P00536/img39.jpg,Accessories,1024,240,Train,Lite Sunglasses (Black)
IMG04076,P00298,images/P00298/img15.jpg,Electronics,720,768,Train,Plus Monitor (Green)
IMG04077,P00019,images/P00019/img45.jpg,Stationery,480,480,Validation,Mini Marker Pack (Silver)
IMG04078,P00226,images/P00226/img83.jpg,Electronics,640,768,Test,Lite Webcam (Green)
IMG04079,P00756,images/P00756/img66.jpg,Home,640,240,Train,Pro Water Bottle (Blue)
IMG04080,P00042,images/P00042/img67.jpg,Stationery,480,768,Test,Mini Sticky Notes (Silver)
IMG04081,P00145,images/P00145/img34.jpg,Home,640,768,Train,Lite Cushion (Beige)
IMG04082,P00009,images/P00009/img77.jpg,Accessories,320,480,Train,Pro Wallet (Beige)
IMG04083,P00161,images/P00161/img21.jpg,Accessories,320,768,Train,Deluxe Wallet (Black)
IMG04084,P00203,images/P00203/img89.jpg,Stationery,480,360,Train,Classic Desk Organizer (White)
IMG04085,P00483,images/P00483/img36.jpg,Footwear,1024,640,Train,Standard Hiking Boots (Black)
IMG04086,P00724,images/P00724/img45.jpg,Footwear,480,480,Train,Plus Sandals (Silver)
IMG04087,P00127,images/P00127/img08.jpg,Home,720,480,Test,Standard Door Mat (Red)
IMG04088,P00645,images/P00645/img07.jpg,Footwear,480,480,Validation,Deluxe Sneakers (Silver)
IMG04089,P00195,images/P00195/img90.jpg,Home,640,768,Validation,Mini Photo Frame (Black)
IMG04090,P00643,images/P00643/img21.jpg,Footwear,1024,240,Train,Premium Formal Shoes (Beige)
IMG04091,P00404,images/P00404/img53.jpg,Footwear,720,480,Train,Deluxe Sneakers (Blue)
IMG04092,P00303,images/P00303/img78.jpg,Electronics,480,360,Train,Compact Tablet Stand (Red)
IMG04093,P00112,images/P00112/img49.jpg,Stationery,640,768,Test,Max Calculator (Green)
IMG04094,P00524,images/P00524/img62.jpg,Footwear,640,360,Validation,Premium Running Shoes (Green)
IMG04095,P00665,images/P00665/img04.jpg,Electronics,320,768,Test,Pro Wireless Mouse (Green)
IMG04096,P00477,images/P00477/img95.jpg,Footwear,480,360,Test,Lite Flip Flops (Blue)
IMG04097,P00513,images/P00513/img88.jpg,Stationery,640,768,Validation,Mini Calculator (Green)
IMG04098,P00577,images/P00577/img66.jpg,Stationery,320,640,Train,Compact Notebook (Silver)
IMG04099,P00420,images/P00420/img46.jpg,Home,640,360,Train,Premium Curtain (White)
IMG04100,P00529,images/P00529/img72.jpg,Accessories,640,360,Train,Premium Sunglasses (Green)
IMG04101,P00253,images/P00253/img37.jpg,Accessories,720,768,Train,Deluxe Handbag (Beige)
IMG04102,P00706,images/P00706/img58.jpg,Stationery,480,240,Train,Plus Sticky Notes (Beige)
IMG04103,P00055,images/P00055/img85.jpg,Home,320,240,Test,Premium Candle Holder (Black)
IMG04104,P00380,images/P00380/img28.jpg,Electronics,720,480,Train,Mini Smart Watch (Black)
IMG04105,P00482,images/P00482/img26.jpg,Electronics,720,360,Test,Deluxe Monitor (Grey)
IMG04106,P00187,images/P00187/img53.jpg,Footwear,1024,640,Train,Premium Sneakers (Grey)
IMG04107,P00074,images/P00074/img92.jpg,Stationery,480,768,Validation,Classic Desk Organizer (White)
IMG04108,P00276,images/P00276/img35.jpg,Footwear,320,480,Train,Classic Formal Shoes (Grey)
IMG04109,P00377,images/P00377/img30.jpg,Home,480,640,Train,Max Curtain (Green)
IMG04110,P00174,images/P00174/img71.jpg,Accessories,720,768,Train,Premium Backpack (Green)
IMG04111,P00736,images/P00736/img72.jpg,Electronics,1024,640,Validation,Lite Laptop Stand (Green)
IMG04112,P00324,images/P00324/img64.jpg,Electronics,1024,640,Train,Standard Webcam (Green)
IMG04113,P00383,images/P00383/img76.jpg,Home,640,480,Train,Deluxe Photo Frame (Black)
IMG04114,P00248,images/P00248/img35.jpg,Home,480,768,Train,Premium Storage Box (Black)
IMG04115,P00236,images/P00236/img45.jpg,Home,720,480,Train,Compact Wall Clock (Grey)
IMG04116,P00160,images/P00160/img07.jpg,Stationery,720,640,Train,Pro Desk Organizer (Blue)
IMG04117,P00158,images/P00158/img63.jpg,Home,480,480,Test,Deluxe Table Lamp (Red)
IMG04118,P00665,images/P00665/img49.jpg,Electronics,640,480,Train,Pro Wireless Mouse (Green)
IMG04119,P00543,images/P00543/img73.jpg,Accessories,1024,240,Train,Pro Umbrella (Blue)
IMG04120,P00082,images/P00082/img64.jpg,Accessories,720,768,Train,Mini Cap (Silver)
IMG04121,P00404,images/P00404/img55.jpg,Footwear,720,240,Train,Deluxe Sneakers (Blue)
IMG04122,P00420,images/P00420/img86.jpg,Home,480,240,Validation,Premium Curtain (White)
IMG04123,P00757,images/P00757/img47.jpg,Home,1024,360,Train,Classic Door Mat (Beige)
IMG04124,P00461,images/P00461/img80.jpg,Footwear,720,640,Train,Pro Slippers (Green)
IMG04125,P00390,images/P00390/img72.jpg,Footwear,320,240,Train,Pro Flip Flops (Beige)
IMG04126,P00175,images/P00175/img58.jpg,Footwear,480,240,Train,Max Slippers (Green)
IMG04127,P00477,images/P00477/img18.jpg,Footwear,720,480,Train,Lite Flip Flops (Blue)
IMG04128,P00138,images/P00138/img42.jpg,Footwear,640,768,Train,Max Sandals (Beige)
IMG04129,P00481,images/P00481/img80.jpg,Stationery,1024,360,Train,Classic Notebook (White)
IMG04130,P00134,images/P00134/img32.jpg,Home,640,240,Train,Max Wall Clock (Grey)
IMG04131,P00707,images/P00707/img11.jpg,Home,320,768,Test,Standard Cushion (Blue)
IMG04132,P00062,images/P00062/img52.jpg,Electronics,640,360,Train,Max HDMI Cable (Blue)
IMG04133,P00640,images/P00640/img57.jpg,Footwear,720,768,Train,Pro Boots (Black)
IMG04134,P00264,images/P00264/img59.jpg,Home,720,480,Test,Mini Curtain (Red)
IMG04135,P00167,images/P00167/img86.jpg,Electronics,320,480,Train,Standard Tablet Stand (Silver)
IMG04136,P00220,images/P00220/img14.jpg,Home,1024,360,Validation,Premium Bed Sheet Set (Grey)
IMG04137,P00242,images/P00242/img49.jpg,Accessories,1024,360,Train,Deluxe Keychain (Silver)
IMG04138,P00623,images/P00623/img95.jpg,Accessories,320,640,Validation,Max Sunglasses (Green)
IMG04139,P00731,images/P00731/img95.jpg,Footwear,720,240,Train,Lite Flip Flops (Blue)
IMG04140,P00537,images/P00537/img51.jpg,Accessories,720,768,Train,Plus Wallet (Silver)
IMG04141,P00459,images/P00459/img78.jpg,Stationery,480,768,Train,Premium Stapler (Red)
IMG04142,P00131,images/P00131/img72.jpg,Home,480,768,Train,Premium Storage Box (Green)
IMG04143,P00475,images/P00475/img70.jpg,Footwear,320,640,Validation,Max Loafers (Green)
IMG04144,P00596,images/P00596/img46.jpg,Footwear,480,640,Validation,Lite Flip Flops (Red)
IMG04145,P00444,images/P00444/img74.jpg,Electronics,320,360,Train,Lite Webcam (Grey)
IMG04146,P00650,images/P00650/img04.jpg,Stationery,640,480,Train,Deluxe Marker Pack (Beige)
IMG04147,P00176,images/P00176/img76.jpg,Accessories,720,768,Test,Lite Handbag (Grey)
IMG04148,P00105,images/P00105/img95.jpg,Accessories,720,640,Train,Standard Travel Pouch (Green)
IMG04149,P00398,images/P00398/img10.jpg,Home,480,640,Train,Standard Water Bottle (Green)
IMG04150,P00105,images/P00105/img65.jpg,Accessories,320,240,Train,Standard Travel Pouch (Green)
IMG04151,P00723,images/P00723/img57.jpg,Stationery,480,480,Train,Premium Sticky Notes (Grey)
IMG04152,P00174,images/P00174/img64.jpg,Accessories,1024,480,Train,Premium Backpack (Green)
IMG04153,P00728,images/P00728/img16.jpg,Home,480,640,Train,Premium Candle Holder (Silver)
IMG04154,P00003,images/P00003/img48.jpg,Stationery,480,768,Validation,Classic File Folder (Black)
IMG04155,P00209,images/P00209/img40.jpg,Electronics,1024,768,Validation,Max Monitor (Grey)
IMG04156,P00689,images/P00689/img60.jpg,Home,1024,768,Train,Premium Curtain (Beige)
IMG04157,P00112,images/P00112/img45.jpg,Stationery,720,640,Test,Max Calculator (Green)
IMG04158,P00455,images/P00455/img88.jpg,Home,1024,240,Validation,Lite Photo Frame (Red)
IMG04159,P00445,images/P00445/img71.jpg,Home,640,640,Train,Standard Curtain (Blue)
IMG04160,P00129,images/P00129/img44.jpg,Footwear,1024,768,Train,Compact Sandals (Silver)
IMG04161,P00461,images/P00461/img22.jpg,Footwear,480,360,Train,Pro Slippers (Green)
IMG04162,P00396,images/P00396/img84.jpg,Accessories,320,640,Validation,Mini Keychain (Beige)
IMG04163,P00584,images/P00584/img13.jpg,Home,720,640,Train,Standard Candle Holder (White)
IMG04164,P00058,images/P00058/img87.jpg,Stationery,480,240,Train,Mini Highlighter Set (Beige)
IMG04165,P00498,images/P00498/img69.jpg,Electronics,720,480,Train,Compact Keyboard (Silver)
IMG04166,P00128,images/P00128/img70.jpg,Footwear,1024,480,Validation,Pro Running Shoes (Beige)
IMG04167,P00277,images/P00277/img61.jpg,Home,320,640,Test,Deluxe Water Bottle (Green)
IMG04168,P00586,images/P00586/img26.jpg,Footwear,1024,768,Train,Standard Flip Flops (Blue)
IMG04169,P00528,images/P00528/img33.jpg,Stationery,1024,640,Validation,Premium Scissors (Beige)
IMG04170,P00423,images/P00423/img97.jpg,Accessories,480,768,Train,Classic Watch Strap (Green)
IMG04171,P00277,images/P00277/img50.jpg,Home,1024,768,Validation,Deluxe Water Bottle (Green)
IMG04172,P00093,images/P00093/img81.jpg,Accessories,720,768,Train,Compact Keychain (Blue)
IMG04173,P00784,images/P00784/img45.jpg,Home,320,360,Train,Classic Table Lamp (White)
IMG04174,P00168,images/P00168/img63.jpg,Electronics,720,360,Train,Plus Keyboard (Silver)
IMG04175,P00338,images/P00338/img17.jpg,Electronics,1024,240,Train,Mini Bluetooth Speaker (Beige)
IMG04176,P00623,images/P00623/img01.jpg,Accessories,640,360,Train,Max Sunglasses (Green)
IMG04177,P00656,images/P00656/img13.jpg,Home,480,768,Train,Plus Cushion (Beige)
IMG04178,P00728,images/P00728/img42.jpg,Home,320,640,Train,Premium Candle Holder (Silver)
IMG04179,P00619,images/P00619/img90.jpg,Home,640,480,Train,Premium Table Lamp (Green)
IMG04180,P00696,images/P00696/img21.jpg,Home,1024,480,Validation,Standard Photo Frame (Silver)
IMG04181,P00578,images/P00578/img10.jpg,Accessories,480,240,Validation,Standard Backpack (Grey)
IMG04182,P00614,images/P00614/img67.jpg,Electronics,320,640,Test,Max USB-C Cable (White)
IMG04183,P00104,images/P00104/img16.jpg,Accessories,640,768,Validation,Pro Cap (Grey)
IMG04184,P00458,images/P00458/img19.jpg,Accessories,640,768,Train,Premium Cap (Red)
IMG04185,P00297,images/P00297/img31.jpg,Home,320,640,Validation,Max Door Mat (Green)
IMG04186,P00304,images/P00304/img09.jpg,Stationery,720,640,Train,Max Marker Pack (Green)
IMG04187,P00130,images/P00130/img31.jpg,Electronics,1024,768,Validation,Max Smart Watch (White)
IMG04188,P00627,images/P00627/img14.jpg,Accessories,480,768,Test,Mini Sunglasses (Silver)
IMG04189,P00511,images/P00511/img79.jpg,Electronics,720,768,Validation,Mini Wireless Mouse (Green)
IMG04190,P00494,images/P00494/img66.jpg,Stationery,1024,768,Validation,Max File Folder (Blue)
IMG04191,P00182,images/P00182/img36.jpg,Stationery,480,640,Train,Premium Scissors (Green)
IMG04192,P00318,images/P00318/img89.jpg,Electronics,480,640,Validation,Lite Bluetooth Speaker (Green)
IMG04193,P00345,images/P00345/img17.jpg,Home,480,480,Train,Premium Curtain (Beige)
IMG04194,P00248,images/P00248/img60.jpg,Home,320,240,Validation,Premium Storage Box (Black)
IMG04195,P00698,images/P00698/img73.jpg,Electronics,720,360,Train,Pro Laptop Stand (Grey)
IMG04196,P00351,images/P00351/img95.jpg,Footwear,720,240,Train,Lite Boots (Green)
IMG04197,P00651,images/P00651/img86.jpg,Stationery,320,768,Train,Standard Scissors (Blue)
IMG04198,P00145,images/P00145/img38.jpg,Home,720,240,Test,Lite Cushion (Beige)
IMG04199,P00384,images/P00384/img30.jpg,Accessories,640,360,Train,Plus Wallet (White)
IMG04200,P00764,images/P00764/img99.jpg,Stationery,720,640,Train,Compact Marker Pack (Silver)
IMG04201,P00123,images/P00123/img66.jpg,Electronics,720,240,Train,Max Tablet Stand (Grey)
IMG04202,P00679,images/P00679/img26.jpg,Stationery,640,480,Validation,Premium Marker Pack (Green)
IMG04203,P00526,images/P00526/img34.jpg,Home,1024,360,Test,Deluxe Bed Sheet Set (Silver)
IMG04204,P00581,images/P00581/img91.jpg,Stationery,720,480,Train,Pro Notebook (Silver)
IMG04205,P00221,images/P00221/img47.jpg,Footwear,480,240,Train,Standard Hiking Boots (Silver)
IMG04206,P00194,images/P00194/img88.jpg,Stationery,640,640,Test,Premium Stapler (Silver)
IMG04207,P00172,images/P00172/img93.jpg,Footwear,1024,640,Validation,Lite Formal Shoes (Silver)
IMG04208,P00232,images/P00232/img57.jpg,Home,320,240,Train,Classic Table Lamp (Red)
IMG04209,P00287,images/P00287/img63.jpg,Accessories,320,240,Train,Max Wallet (Silver)
IMG04210,P00049,images/P00049/img29.jpg,Electronics,1024,360,Train,Pro USB-C Cable (Black)
IMG04211,P00226,images/P00226/img11.jpg,Electronics,320,360,Test,Lite Webcam (Green)
IMG04212,P00460,images/P00460/img78.jpg,Electronics,720,480,Train,Pro Bluetooth Speaker (Silver)
IMG04213,P00348,images/P00348/img23.jpg,Stationery,720,640,Test,Compact Highlighter Set (Grey)
IMG04214,P00423,images/P00423/img49.jpg,Accessories,480,480,Train,Classic Watch Strap (Green)
IMG04215,P00521,images/P00521/img23.jpg,Electronics,480,640,Train,Premium Router (Blue)
IMG04216,P00412,images/P00412/img29.jpg,Home,720,768,Validation,Plus Table Lamp (Red)
IMG04217,P00757,images/P00757/img32.jpg,Home,320,360,Train,Classic Door Mat (Beige)
IMG04218,P00440,images/P00440/img54.jpg,Accessories,720,240,Train,Premium Sunglasses (Silver)
IMG04219,P00649,images/P00649/img27.jpg,Home,720,768,Train,Lite Table Lamp (Blue)
IMG04220,P00568,images/P00568/img73.jpg,Stationery,640,360,Train,Compact Highlighter Set (Red)
IMG04221,P00576,images/P00576/img25.jpg,Footwear,720,480,Train,Standard Flip Flops (Silver)
IMG04222,P00678,images/P00678/img40.jpg,Stationery,1024,360,Validation,Lite Sticky Notes (Green)
IMG04223,P00251,images/P00251/img81.jpg,Stationery,1024,480,Train,Classic Highlighter Set (Blue)
IMG04224,P00563,images/P00563/img86.jpg,Electronics,320,640,Train,Lite Laptop Stand (Blue)
IMG04225,P00097,images/P00097/img36.jpg,Stationery,1024,768,Validation,Max Sticky Notes (Blue)
IMG04226,P00713,images/P00713/img13.jpg,Footwear,320,768,Train,Pro Slippers (Grey)
IMG04227,P00746,images/P00746/img80.jpg,Home,720,768,Train,Mini Door Mat (Grey)
IMG04228,P00635,images/P00635/img17.jpg,Stationery,640,480,Test,Classic Stapler (Beige)
IMG04229,P00062,images/P00062/img76.jpg,Electronics,640,640,Train,Max HDMI Cable (Blue)
IMG04230,P00111,images/P00111/img44.jpg,Electronics,640,640,Train,Standard Charger (Black)
IMG04231,P00145,images/P00145/img90.jpg,Home,640,360,Train,Lite Cushion (Beige)
IMG04232,P00522,images/P00522/img92.jpg,Stationery,1024,768,Train,Standard Desk Organizer (Blue)
IMG04233,P00664,images/P00664/img66.jpg,Footwear,480,240,Train,Premium Sports Shoes (Beige)
IMG04234,P00674,images/P00674/img37.jpg,Accessories,320,360,Train,Premium Belt (Red)
IMG04235,P00514,images/P00514/img15.jpg,Stationery,640,240,Train,Mini Scissors (Beige)
IMG04236,P00634,images/P00634/img96.jpg,Electronics,320,768,Validation,Compact Wireless Mouse (Grey)
IMG04237,P00477,images/P00477/img31.jpg,Footwear,320,360,Train,Lite Flip Flops (Blue)
IMG04238,P00111,images/P00111/img85.jpg,Electronics,480,480,Train,Standard Charger (Black)
IMG04239,P00796,images/P00796/img90.jpg,Footwear,1024,240,Test,Mini Running Shoes (Silver)
IMG04240,P00394,images/P00394/img31.jpg,Footwear,640,768,Test,Lite Formal Shoes (White)
IMG04241,P00243,images/P00243/img54.jpg,Footwear,640,768,Train,Compact Slippers (Silver)
IMG04242,P00382,images/P00382/img81.jpg,Accessories,640,640,Train,Lite Handbag (Beige)
IMG04243,P00083,images/P00083/img92.jpg,Stationery,720,360,Validation,Deluxe Stapler (Black)
IMG04244,P00522,images/P00522/img46.jpg,Stationery,480,768,Validation,Standard Desk Organizer (Blue)
IMG04245,P00729,images/P00729/img94.jpg,Footwear,720,480,Train,Deluxe Formal Shoes (Black)
IMG04246,P00711,images/P00711/img64.jpg,Accessories,480,640,Train,Deluxe Wallet (White)
IMG04247,P00124,images/P00124/img33.jpg,Footwear,1024,360,Validation,Mini Sneakers (Black)
IMG04248,P00414,images/P00414/img37.jpg,Footwear,320,240,Validation,Classic Sandals (Grey)
IMG04249,P00796,images/P00796/img11.jpg,Footwear,320,240,Train,Mini Running Shoes (Silver)
IMG04250,P00598,images/P00598/img04.jpg,Footwear,320,360,Train,Mini Boots (Red)
IMG04251,P00029,images/P00029/img57.jpg,Footwear,1024,640,Train,Standard Sandals (White)
IMG04252,P00386,images/P00386/img51.jpg,Stationery,1024,240,Train,Plus Sticky Notes (White)
IMG04253,P00005,images/P00005/img43.jpg,Stationery,320,240,Test,Compact Marker Pack (Beige)
IMG04254,P00647,images/P00647/img26.jpg,Stationery,480,768,Train,Classic Desk Organizer (Blue)
IMG04255,P00107,images/P00107/img23.jpg,Stationery,640,360,Validation,Classic Stapler (White)
IMG04256,P00357,images/P00357/img46.jpg,Stationery,480,240,Train,Standard File Folder (Grey)
IMG04257,P00800,images/P00800/img76.jpg,Home,1024,240,Train,Compact Wall Clock (White)
IMG04258,P00344,images/P00344/img18.jpg,Electronics,1024,360,Train,Premium Power Bank (Beige)
IMG04259,P00532,images/P00532/img68.jpg,Footwear,480,768,Train,Lite Boots (Red)
IMG04260,P00327,images/P00327/img87.jpg,Home,720,768,Train,Plus Table Lamp (Blue)
IMG04261,P00490,images/P00490/img79.jpg,Footwear,720,360,Train,Compact Loafers (White)
IMG04262,P00164,images/P00164/img30.jpg,Electronics,640,768,Validation,Lite Charger (White)
IMG04263,P00536,images/P00536/img87.jpg,Accessories,720,240,Train,Lite Sunglasses (Black)
IMG04264,P00057,images/P00057/img01.jpg,Electronics,320,480,Train,Max USB-C Cable (Red)
IMG04265,P00529,images/P00529/img26.jpg,Accessories,640,360,Train,Premium Sunglasses (Green)
IMG04266,P00098,images/P00098/img83.jpg,Footwear,640,240,Validation,Classic Sports Shoes (Blue)
IMG04267,P00430,images/P00430/img46.jpg,Stationery,480,360,Train,Mini Scissors (Black)
IMG04268,P00325,images/P00325/img62.jpg,Accessories,320,240,Test,Mini Handbag (Silver)
IMG04269,P00105,images/P00105/img54.jpg,Accessories,640,240,Test,Standard Travel Pouch (Green)
IMG04270,P00141,images/P00141/img77.jpg,Home,1024,240,Train,Max Water Bottle (Beige)
IMG04271,P00713,images/P00713/img45.jpg,Footwear,320,480,Train,Pro Slippers (Grey)
IMG04272,P00459,images/P00459/img05.jpg,Stationery,320,360,Validation,Premium Stapler (Red)
IMG04273,P00283,images/P00283/img01.jpg,Footwear,320,360,Test,Standard Sneakers (Green)
IMG04274,P00789,images/P00789/img55.jpg,Accessories,720,640,Train,Lite Wallet (White)
IMG04275,P00138,images/P00138/img35.jpg,Footwear,1024,480,Train,Max Sandals (Beige)
IMG04276,P00504,images/P00504/img53.jpg,Home,720,240,Test,Deluxe Water Bottle (Red)
IMG04277,P00155,images/P00155/img18.jpg,Accessories,640,640,Validation,Pro Belt (Black)
IMG04278,P00788,images/P00788/img20.jpg,Electronics,480,240,Train,Compact Monitor (Blue)
IMG04279,P00703,images/P00703/img18.jpg,Accessories,640,768,Validation,Lite Wallet (Black)
IMG04280,P00796,images/P00796/img04.jpg,Footwear,720,640,Train,Mini Running Shoes (Silver)
IMG04281,P00698,images/P00698/img17.jpg,Electronics,1024,360,Validation,Pro Laptop Stand (Grey)
IMG04282,P00001,images/P00001/img55.jpg,Electronics,640,360,Train,Lite Wireless Mouse (Red)
IMG04283,P00406,images/P00406/img14.jpg,Stationery,480,240,Train,Compact Pen Set (White)
IMG04284,P00141,images/P00141/img28.jpg,Home,720,768,Train,Max Water Bottle (Beige)
IMG04285,P00515,images/P00515/img12.jpg,Stationery,640,768,Train,Deluxe Stapler (Green)
IMG04286,P00159,images/P00159/img22.jpg,Home,1024,768,Train,Plus Wall Clock (Blue)
IMG04287,P00739,images/P00739/img95.jpg,Footwear,640,768,Validation,Mini Hiking Boots (Red)
IMG04288,P00271,images/P00271/img59.jpg,Home,640,480,Train,Plus Curtain (Grey)
IMG04289,P00672,images/P00672/img17.jpg,Footwear,640,240,Train,Lite Sports Shoes (Beige)
IMG04290,P00253,images/P00253/img69.jpg,Accessories,640,360,Validation,Deluxe Handbag (Beige)
IMG04291,P00757,images/P00757/img66.jpg,Home,480,360,Train,Classic Door Mat (Beige)
IMG04292,P00765,images/P00765/img93.jpg,Electronics,320,240,Train,Plus Wireless Mouse (White)
IMG04293,P00556,images/P00556/img84.jpg,Footwear,480,640,Train,Standard Hiking Boots (Beige)
IMG04294,P00161,images/P00161/img33.jpg,Accessories,640,360,Validation,Deluxe Wallet (Black)
IMG04295,P00378,images/P00378/img73.jpg,Stationery,480,360,Train,Compact Highlighter Set (Blue)
IMG04296,P00290,images/P00290/img54.jpg,Accessories,480,360,Train,Pro Watch Strap (Blue)
IMG04297,P00094,images/P00094/img10.jpg,Home,320,768,Train,Classic Storage Box (Grey)
IMG04298,P00493,images/P00493/img05.jpg,Electronics,320,240,Validation,Lite Wireless Mouse (Beige)
IMG04299,P00152,images/P00152/img85.jpg,Footwear,480,768,Train,Plus Slippers (Green)
IMG04300,P00229,images/P00229/img82.jpg,Footwear,320,768,Train,Plus Flip Flops (Silver)
IMG04301,P00698,images/P00698/img86.jpg,Electronics,320,240,Validation,Pro Laptop Stand (Grey)
IMG04302,P00648,images/P00648/img56.jpg,Accessories,480,360,Validation,Max Backpack (Blue)
IMG04303,P00518,images/P00518/img48.jpg,Accessories,640,640,Validation,Pro Handbag (Beige)
IMG04304,P00113,images/P00113/img22.jpg,Home,480,240,Train,Plus Table Lamp (Green)
IMG04305,P00447,images/P00447/img64.jpg,Accessories,640,360,Train,Standard Keychain (Grey)
IMG04306,P00157,images/P00157/img14.jpg,Stationery,480,240,Train,Max Sticky Notes (Blue)
IMG04307,P00414,images/P00414/img31.jpg,Footwear,480,640,Validation,Classic Sandals (Grey)
IMG04308,P00240,images/P00240/img76.jpg,Electronics,640,768,Test,Standard Power Bank (Green)
IMG04309,P00295,images/P00295/img66.jpg,Home,480,360,Validation,Standard Curtain (Grey)
IMG04310,P00713,images/P00713/img49.jpg,Footwear,640,640,Train,Pro Slippers (Grey)
IMG04311,P00128,images/P00128/img17.jpg,Footwear,720,640,Train,Pro Running Shoes (Beige)
IMG04312,P00029,images/P00029/img44.jpg,Footwear,1024,640,Validation,Standard Sandals (White)
IMG04313,P00660,images/P00660/img29.jpg,Footwear,480,768,Train,Mini Sports Shoes (Beige)
IMG04314,P00240,images/P00240/img29.jpg,Electronics,320,640,Validation,Standard Power Bank (Green)
IMG04315,P00508,images/P00508/img30.jpg,Electronics,720,480,Test,Plus Keyboard (Green)
IMG04316,P00658,images/P00658/img31.jpg,Electronics,480,480,Train,Deluxe Earbuds (Grey)
IMG04317,P00405,images/P00405/img71.jpg,Accessories,320,640,Train,Premium Backpack (Green)
IMG04318,P00671,images/P00671/img44.jpg,Accessories,720,768,Train,Mini Umbrella (White)
IMG04319,P00569,images/P00569/img64.jpg,Footwear,1024,240,Train,Pro Hiking Boots (Silver)
IMG04320,P00387,images/P00387/img65.jpg,Stationery,720,640,Train,Plus Sticky Notes (Grey)
IMG04321,P00609,images/P00609/img50.jpg,Electronics,1024,480,Train,Premium HDMI Cable (Green)
IMG04322,P00496,images/P00496/img48.jpg,Footwear,720,640,Train,Compact Slippers (Silver)
IMG04323,P00549,images/P00549/img51.jpg,Home,480,360,Train,Mini Door Mat (Grey)
IMG04324,P00548,images/P00548/img71.jpg,Footwear,640,240,Train,Mini Sports Shoes (Black)
IMG04325,P00679,images/P00679/img10.jpg,Stationery,720,768,Train,Premium Marker Pack (Green)
IMG04326,P00549,images/P00549/img01.jpg,Home,640,768,Train,Mini Door Mat (Grey)
IMG04327,P00426,images/P00426/img86.jpg,Stationery,720,240,Train,Compact Calculator (Black)
IMG04328,P00324,images/P00324/img55.jpg,Electronics,480,360,Validation,Standard Webcam (Green)
IMG04329,P00026,images/P00026/img20.jpg,Stationery,640,480,Train,Deluxe File Folder (Beige)
IMG04330,P00493,images/P00493/img71.jpg,Electronics,320,640,Test,Lite Wireless Mouse (Beige)
IMG04331,P00293,images/P00293/img52.jpg,Home,480,360,Test,Plus Door Mat (Beige)
IMG04332,P00354,images/P00354/img15.jpg,Stationery,640,640,Validation,Plus Calculator (White)
IMG04333,P00317,images/P00317/img59.jpg,Electronics,320,360,Train,Deluxe Webcam (Blue)
IMG04334,P00478,images/P00478/img47.jpg,Accessories,720,240,Test,Compact Keychain (White)
IMG04335,P00042,images/P00042/img33.jpg,Stationery,480,480,Train,Mini Sticky Notes (Silver)
IMG04336,P00653,images/P00653/img84.jpg,Electronics,720,360,Train,Max Keyboard (White)
IMG04337,P00765,images/P00765/img12.jpg,Electronics,720,640,Train,Plus Wireless Mouse (White)
IMG04338,P00591,images/P00591/img60.jpg,Electronics,640,768,Test,Standard Earbuds (Black)
IMG04339,P00636,images/P00636/img46.jpg,Footwear,1024,360,Test,Pro Formal Shoes (Blue)
IMG04340,P00395,images/P00395/img06.jpg,Stationery,640,768,Train,Compact Calculator (Black)
IMG04341,P00776,images/P00776/img95.jpg,Accessories,320,768,Train,Max Wallet (Grey)
IMG04342,P00779,images/P00779/img09.jpg,Home,320,768,Train,Classic Wall Clock (Red)
IMG04343,P00306,images/P00306/img67.jpg,Footwear,640,240,Train,Compact Sandals (Grey)
IMG04344,P00108,images/P00108/img72.jpg,Stationery,720,768,Test,Plus File Folder (Green)
IMG04345,P00437,images/P00437/img32.jpg,Footwear,640,480,Train,Plus Boots (Black)
IMG04346,P00418,images/P00418/img91.jpg,Electronics,320,768,Validation,Lite Earbuds (Red)
IMG04347,P00183,images/P00183/img40.jpg,Home,720,768,Train,Plus Bed Sheet Set (Green)
IMG04348,P00669,images/P00669/img19.jpg,Stationery,480,768,Validation,Mini Calculator (Beige)
