Location_ID,Zone,Aisle,Rack_ID,Shelf_ID,Bin_ID,Capacity_Units
LOC03914,E,AISLE-34,RACK-12,SHELF-01,BIN-03914,400
LOC03915,E,AISLE-35,RACK-08,SHELF-02,BIN-03915,100
LOC03916,E,AISLE-36,RACK-11,SHELF-03,BIN-03916,400
LOC03917,E,AISLE-37,RACK-18,SHELF-02,BIN-03917,250
LOC03918,E,AISLE-38,RACK-11,SHELF-04,BIN-03918,300
LOC03919,E,AISLE-39,RACK-20,SHELF-05,BIN-03919,200
LOC03920,E,AISLE-40,RACK-07,SHELF-05,BIN-03920,150
LOC03921,E,AISLE-01,RACK-10,SHELF-01,BIN-03921,200
LOC03922,E,AISLE-02,RACK-17,SHELF-05,BIN-03922,250
LOC03923,E,AISLE-03,RACK-08,SHELF-04,BIN-03923,350
LOC03924,E,AISLE-04,RACK-01,SHELF-03,BIN-03924,250
LOC03925,E,AISLE-05,RACK-07,SHELF-02,BIN-03925,250
LOC03926,E,AISLE-06,RACK-01,SHELF-01,BIN-03926,350
LOC03927,E,AISLE-07,RACK-03,SHELF-03,BIN-03927,400
LOC03928,E,AISLE-08,RACK-05,SHELF-04,BIN-03928,350
LOC03929,E,AISLE-09,RACK-18,SHELF-02,BIN-03929,400
LOC03930,E,AISLE-10,RACK-11,SHELF-01,BIN-03930,250
LOC03931,E,AISLE-11,RACK-15,SHELF-03,BIN-03931,200
LOC03932,E,AISLE-12,RACK-20,SHELF-04,BIN-03932,250
LOC03933,E,AISLE-13,RACK-06,SHELF-05,BIN-03933,175
LOC03934,E,AISLE-14,RACK-11,SHELF-01,BIN-03934,150
LOC03935,E,AISLE-15,RACK-02,SHELF-03,BIN-03935,400
LOC03936,E,AISLE-16,RACK-12,SHELF-02,BIN-03936,300
LOC03937,E,AISLE-17,RACK-13,SHELF-05,BIN-03937,100
LOC03938,E,AISLE-18,RACK-14,SHELF-03,BIN-03938,350
LOC03939,E,AISLE-19,RACK-06,SHELF-03,BIN-03939,100
LOC03940,E,AISLE-20,RACK-10,SHELF-03,BIN-03940,100
LOC03941,E,AISLE-21,RACK-17,SHELF-01,BIN-03941,175
LOC03942,E,AISLE-22,RACK-16,SHELF-01,BIN-03942,150
LOC03943,E,AISLE-23,RACK-05,SHELF-02,BIN-03943,150
LOC03944,E,AISLE-24,RACK-17,SHELF-02,BIN-03944,200
LOC03945,E,AISLE-25,RACK-03,SHELF-03,BIN-03945,300
LOC03946,E,AISLE-26,RACK-11,SHELF-01,BIN-03946,350
LOC03947,E,AISLE-27,RACK-11,SHELF-01,BIN-03947,400
LOC03948,E,AISLE-28,RACK-13,SHELF-05,BIN-03948,100
LOC03949,E,AISLE-29,RACK-17,SHELF-04,BIN-03949,350
LOC03950,E,AISLE-30,RACK-05,SHELF-05,BIN-03950,150
LOC03951,E,AISLE-31,RACK-07,SHELF-04,BIN-03951,175
LOC03952,E,AISLE-32,RACK-04,SHELF-03,BIN-03952,200
LOC03953,E,AISLE-33,RACK-08,SHELF-01,BIN-03953,100
LOC03954,E,AISLE-34,RACK-02,SHELF-02,BIN-03954,400
LOC03955,E,AISLE-35,RACK-02,SHELF-01,BIN-03955,200
LOC03956,E,AISLE-36,RACK-08,SHELF-02,BIN-03956,175
LOC03957,E,AISLE-37,RACK-17,SHELF-03,BIN-03957,300
LOC03958,E,AISLE-38,RACK-13,SHELF-04,BIN-03958,100
LOC03959,E,AISLE-39,RACK-17,SHELF-03,BIN-03959,400
LOC03960,E,AISLE-40,RACK-01,SHELF-04,BIN-03960,150
LOC03961,E,AISLE-01,RACK-02,SHELF-02,BIN-03961,100
LOC03962,E,AISLE-02,RACK-07,SHELF-02,BIN-03962,400
LOC03963,E,AISLE-03,RACK-01,SHELF-03,BIN-03963,150
LOC03964,E,AISLE-04,RACK-19,SHELF-03,BIN-03964,175
LOC03965,E,AISLE-05,RACK-13,SHELF-02,BIN-03965,175
LOC03966,E,AISLE-06,RACK-18,SHELF-01,BIN-03966,250
LOC03967,E,AISLE-07,RACK-09,SHELF-05,BIN-03967,300
LOC03968,E,AISLE-08,RACK-17,SHELF-04,BIN-03968,175
LOC03969,E,AISLE-09,RACK-07,SHELF-05,BIN-03969,250
LOC03970,E,AISLE-10,RACK-11,SHELF-02,BIN-03970,300
LOC03971,E,AISLE-11,RACK-09,SHELF-04,BIN-03971,150
LOC03972,E,AISLE-12,RACK-10,SHELF-04,BIN-03972,100
LOC03973,E,AISLE-13,RACK-15,SHELF-05,BIN-03973,350
LOC03974,E,AISLE-14,RACK-07,SHELF-02,BIN-03974,150
LOC03975,E,AISLE-15,RACK-02,SHELF-04,BIN-03975,150
LOC03976,E,AISLE-16,RACK-07,SHELF-02,BIN-03976,250
LOC03977,E,AISLE-17,RACK-07,SHELF-05,BIN-03977,250
LOC03978,E,AISLE-18,RACK-12,SHELF-04,BIN-03978,100
LOC03979,E,AISLE-19,RACK-08,SHELF-05,BIN-03979,250
LOC03980,E,AISLE-20,RACK-07,SHELF-05,BIN-03980,100
LOC03981,E,AISLE-21,RACK-10,SHELF-01,BIN-03981,200
LOC03982,E,AISLE-22,RACK-06,SHELF-03,BIN-03982,200
LOC03983,E,AISLE-23,RACK-16,SHELF-04,BIN-03983,300
LOC03984,E,AISLE-24,RACK-15,SHELF-04,BIN-03984,175
LOC03985,E,AISLE-25,RACK-16,SHELF-04,BIN-03985,250
LOC03986,E,AISLE-26,RACK-08,SHELF-01,BIN-03986,150
LOC03987,E,AISLE-27,RACK-01,SHELF-01,BIN-03987,100
LOC03988,E,AISLE-28,RACK-01,SHELF-03,BIN-03988,100
LOC03989,E,AISLE-29,RACK-10,SHELF-04,BIN-03989,350
LOC03990,E,AISLE-30,RACK-19,SHELF-02,BIN-03990,150
LOC03991,E,AISLE-31,RACK-02,SHELF-03,BIN-03991,200
LOC03992,E,AISLE-32,RACK-07,SHELF-04,BIN-03992,300
LOC03993,E,AISLE-33,RACK-03,SHELF-03,BIN-03993,350
LOC03994,E,AISLE-34,RACK-01,SHELF-03,BIN-03994,100
LOC03995,E,AISLE-35,RACK-04,SHELF-03,BIN-03995,175
LOC03996,E,AISLE-36,RACK-09,SHELF-04,BIN-03996,200
LOC03997,E,AISLE-37,RACK-04,SHELF-01,BIN-03997,400
LOC03998,E,AISLE-38,RACK-06,SHELF-01,BIN-03998,150
LOC03999,E,AISLE-39,RACK-03,SHELF-02,BIN-03999,400
LOC04000,E,AISLE-40,RACK-19,SHELF-05,BIN-04000,250
LOC04001,E,AISLE-01,RACK-09,SHELF-01,BIN-04001,400
LOC04002,E,AISLE-02,RACK-03,SHELF-02,BIN-04002,200
LOC04003,E,AISLE-03,RACK-03,SHELF-04,BIN-04003,350
LOC04004,E,AISLE-04,RACK-01,SHELF-01,BIN-04004,400
LOC04005,E,AISLE-05,RACK-14,SHELF-04,BIN-04005,350
LOC04006,E,AISLE-06,RACK-06,SHELF-01,BIN-04006,100
LOC04007,E,AISLE-07,RACK-03,SHELF-03,BIN-04007,250
LOC04008,E,AISLE-08,RACK-16,SHELF-02,BIN-04008,250
LOC04009,E,AISLE-09,RACK-01,SHELF-03,BIN-04009,200
LOC04010,E,AISLE-10,RACK-08,SHELF-04,BIN-04010,100
LOC04011,E,AISLE-11,RACK-02,SHELF-05,BIN-04011,350
LOC04012,E,AISLE-12,RACK-18,SHELF-04,BIN-04012,200
LOC04013,E,AISLE-13,RACK-02,SHELF-03,BIN-04013,300
LOC04014,E,AISLE-14,RACK-03,SHELF-05,BIN-04014,300
LOC04015,E,AISLE-15,RACK-15,SHELF-04,BIN-04015,175
LOC04016,E,AISLE-16,RACK-12,SHELF-03,BIN-04016,175
LOC04017,E,AISLE-17,RACK-11,SHELF-03,BIN-04017,350
LOC04018,E,AISLE-18,RACK-06,SHELF-05,BIN-04018,350
LOC04019,E,AISLE-19,RACK-12,SHELF-04,BIN-04019,300
LOC04020,E,AISLE-20,RACK-10,SHELF-02,BIN-04020,400
LOC04021,E,AISLE-21,RACK-18,SHELF-04,BIN-04021,300
LOC04022,E,AISLE-22,RACK-14,SHELF-01,BIN-04022,250
LOC04023,E,AISLE-23,RACK-05,SHELF-03,BIN-04023,300
LOC04024,E,AISLE-24,RACK-15,SHELF-04,BIN-04024,175
LOC04025,E,AISLE-25,RACK-02,SHELF-03,BIN-04025,175
LOC04026,E,AISLE-26,RACK-20,SHELF-03,BIN-04026,175
LOC04027,E,AISLE-27,RACK-19,SHELF-02,BIN-04027,200
LOC04028,E,AISLE-28,RACK-13,SHELF-01,BIN-04028,350
LOC04029,E,AISLE-29,RACK-04,SHELF-05,BIN-04029,100
LOC04030,E,AISLE-30,RACK-17,SHELF-01,BIN-04030,100
LOC04031,E,AISLE-31,RACK-09,SHELF-05,BIN-04031,175
LOC04032,E,AISLE-32,RACK-08,SHELF-03,BIN-04032,400
LOC04033,E,AISLE-33,RACK-04,SHELF-03,BIN-04033,300
LOC04034,E,AISLE-34,RACK-18,SHELF-04,BIN-04034,350
LOC04035,E,AISLE-35,RACK-08,SHELF-05,BIN-04035,300
LOC04036,E,AISLE-36,RACK-14,SHELF-01,BIN-04036,200
LOC04037,E,AISLE-37,RACK-15,SHELF-02,BIN-04037,200
LOC04038,E,AISLE-38,RACK-01,SHELF-05,BIN-04038,150
LOC04039,E,AISLE-39,RACK-16,SHELF-02,BIN-04039,150
LOC04040,E,AISLE-40,RACK-10,SHELF-02,BIN-04040,350
LOC04041,E,AISLE-01,RACK-10,SHELF-02,BIN-04041,150
LOC04042,E,AISLE-02,RACK-07,SHELF-01,BIN-04042,100
LOC04043,E,AISLE-03,RACK-01,SHELF-03,BIN-04043,150
LOC04044,E,AISLE-04,RACK-07,SHELF-02,BIN-04044,150
LOC04045,E,AISLE-05,RACK-03,SHELF-03,BIN-04045,400
LOC04046,E,AISLE-06,RACK-04,SHELF-04,BIN-04046,300
LOC04047,E,AISLE-07,RACK-13,SHELF-01,BIN-04047,250
LOC04048,E,AISLE-08,RACK-11,SHELF-04,BIN-04048,300
LOC04049,E,AISLE-09,RACK-07,SHELF-03,BIN-04049,350
LOC04050,E,AISLE-10,RACK-20,SHELF-05,BIN-04050,400
LOC04051,E,AISLE-11,RACK-20,SHELF-05,BIN-04051,100
LOC04052,E,AISLE-12,RACK-16,SHELF-01,BIN-04052,400
LOC04053,E,AISLE-13,RACK-11,SHELF-03,BIN-04053,100
LOC04054,E,AISLE-14,RACK-09,SHELF-04,BIN-04054,350
LOC04055,E,AISLE-15,RACK-18,SHELF-01,BIN-04055,350
LOC04056,E,AISLE-16,RACK-19,SHELF-05,BIN-04056,300
LOC04057,E,AISLE-17,RACK-16,SHELF-01,BIN-04057,350
LOC04058,E,AISLE-18,RACK-02,SHELF-04,BIN-04058,150
LOC04059,E,AISLE-19,RACK-16,SHELF-03,BIN-04059,150
LOC04060,E,AISLE-20,RACK-03,SHELF-02,BIN-04060,150
LOC04061,E,AISLE-21,RACK-15,SHELF-04,BIN-04061,300
LOC04062,E,AISLE-22,RACK-08,SHELF-05,BIN-04062,400
LOC04063,E,AISLE-23,RACK-02,SHELF-03,BIN-04063,250
LOC04064,E,AISLE-24,RACK-18,SHELF-04,BIN-04064,200
LOC04065,E,AISLE-25,RACK-20,SHELF-04,BIN-04065,150
LOC04066,E,AISLE-26,RACK-01,SHELF-02,BIN-04066,100
LOC04067,E,AISLE-27,RACK-17,SHELF-04,BIN-04067,150
LOC04068,E,AISLE-28,RACK-17,SHELF-02,BIN-04068,400
LOC04069,E,AISLE-29,RACK-09,SHELF-05,BIN-04069,350
LOC04070,E,AISLE-30,RACK-18,SHELF-01,BIN-04070,250
LOC04071,E,AISLE-31,RACK-19,SHELF-01,BIN-04071,400
LOC04072,E,AISLE-32,RACK-06,SHELF-04,BIN-04072,250
LOC04073,E,AISLE-33,RACK-06,SHELF-01,BIN-04073,250
LOC04074,E,AISLE-34,RACK-20,SHELF-03,BIN-04074,350
LOC04075,E,AISLE-35,RACK-04,SHELF-02,BIN-04075,150
LOC04076,E,AISLE-36,RACK-07,SHELF-04,BIN-04076,400
LOC04077,E,AISLE-37,RACK-08,SHELF-01,BIN-04077,350
LOC04078,E,AISLE-38,RACK-06,SHELF-04,BIN-04078,100
LOC04079,E,AISLE-39,RACK-10,SHELF-02,BIN-04079,200
LOC04080,E,AISLE-40,RACK-11,SHELF-05,BIN-04080,400
LOC04081,E,AISLE-01,RACK-08,SHELF-04,BIN-04081,150
LOC04082,E,AISLE-02,RACK-04,SHELF-02,BIN-04082,175
LOC04083,E,AISLE-03,RACK-05,SHELF-05,BIN-04083,100
LOC04084,E,AISLE-04,RACK-15,SHELF-04,BIN-04084,300
LOC04085,E,AISLE-05,RACK-14,SHELF-01,BIN-04085,300
LOC04086,E,AISLE-06,RACK-18,SHELF-01,BIN-04086,350
LOC04087,E,AISLE-07,RACK-16,SHELF-01,BIN-04087,250
LOC04088,E,AISLE-08,RACK-14,SHELF-05,BIN-04088,350
LOC04089,E,AISLE-09,RACK-03,SHELF-01,BIN-04089,150
LOC04090,E,AISLE-10,RACK-09,SHELF-03,BIN-04090,400
LOC04091,E,AISLE-11,RACK-13,SHELF-05,BIN-04091,200
LOC04092,E,AISLE-12,RACK-05,SHELF-01,BIN-04092,100
LOC04093,E,AISLE-13,RACK-06,SHELF-01,BIN-04093,175
LOC04094,E,AISLE-14,RACK-07,SHELF-04,BIN-04094,300
LOC04095,E,AISLE-15,RACK-18,SHELF-03,BIN-04095,400
LOC04096,E,AISLE-16,RACK-03,SHELF-02,BIN-04096,350
LOC04097,E,AISLE-17,RACK-04,SHELF-05,BIN-04097,100
LOC04098,E,AISLE-18,RACK-08,SHELF-02,BIN-04098,175
LOC04099,E,AISLE-19,RACK-10,SHELF-02,BIN-04099,350
LOC04100,E,AISLE-20,RACK-01,SHELF-03,BIN-04100,100
LOC04101,E,AISLE-21,RACK-17,SHELF-01,BIN-04101,150
LOC04102,E,AISLE-22,RACK-17,SHELF-03,BIN-04102,100
LOC04103,E,AISLE-23,RACK-10,SHELF-02,BIN-04103,300
LOC04104,E,AISLE-24,RACK-08,SHELF-04,BIN-04104,200
LOC04105,E,AISLE-25,RACK-07,SHELF-04,BIN-04105,400
LOC04106,E,AISLE-26,RACK-16,SHELF-02,BIN-04106,150
LOC04107,E,AISLE-27,RACK-06,SHELF-04,BIN-04107,150
LOC04108,E,AISLE-28,RACK-05,SHELF-02,BIN-04108,175
LOC04109,E,AISLE-29,RACK-03,SHELF-04,BIN-04109,150
LOC04110,E,AISLE-30,RACK-19,SHELF-02,BIN-04110,200
LOC04111,E,AISLE-31,RACK-14,SHELF-03,BIN-04111,200
LOC04112,E,AISLE-32,RACK-09,SHELF-04,BIN-04112,100
LOC04113,E,AISLE-33,RACK-14,SHELF-01,BIN-04113,300
LOC04114,E,AISLE-34,RACK-13,SHELF-01,BIN-04114,200
LOC04115,E,AISLE-35,RACK-12,SHELF-04,BIN-04115,400
LOC04116,E,AISLE-36,RACK-20,SHELF-02,BIN-04116,175
LOC04117,E,AISLE-37,RACK-16,SHELF-05,BIN-04117,350
LOC04118,E,AISLE-38,RACK-06,SHELF-02,BIN-04118,250
LOC04119,E,AISLE-39,RACK-16,SHELF-01,BIN-04119,350
LOC04120,E,AISLE-40,RACK-20,SHELF-01,BIN-04120,350
LOC04121,E,AISLE-01,RACK-03,SHELF-05,BIN-04121,150
LOC04122,E,AISLE-02,RACK-05,SHELF-01,BIN-04122,300
LOC04123,E,AISLE-03,RACK-09,SHELF-04,BIN-04123,250
LOC04124,E,AISLE-04,RACK-15,SHELF-03,BIN-04124,250
LOC04125,E,AISLE-05,RACK-18,SHELF-05,BIN-04125,300
LOC04126,E,AISLE-06,RACK-10,SHELF-04,BIN-04126,400
LOC04127,E,AISLE-07,RACK-13,SHELF-05,BIN-04127,175
LOC04128,E,AISLE-08,RACK-16,SHELF-03,BIN-04128,150
LOC04129,E,AISLE-09,RACK-16,SHELF-03,BIN-04129,150
LOC04130,E,AISLE-10,RACK-09,SHELF-03,BIN-04130,250
LOC04131,E,AISLE-11,RACK-10,SHELF-05,BIN-04131,200
LOC04132,E,AISLE-12,RACK-11,SHELF-03,BIN-04132,200
LOC04133,E,AISLE-13,RACK-19,SHELF-02,BIN-04133,300
LOC04134,E,AISLE-14,RACK-10,SHELF-02,BIN-04134,300
LOC04135,E,AISLE-15,RACK-17,SHELF-04,BIN-04135,250
LOC04136,E,AISLE-16,RACK-09,SHELF-05,BIN-04136,350
LOC04137,E,AISLE-17,RACK-07,SHELF-05,BIN-04137,175
LOC04138,E,AISLE-18,RACK-10,SHELF-02,BIN-04138,300
LOC04139,E,AISLE-19,RACK-18,SHELF-05,BIN-04139,300
LOC04140,E,AISLE-20,RACK-07,SHELF-04,BIN-04140,175
LOC04141,E,AISLE-21,RACK-04,SHELF-03,BIN-04141,200
LOC04142,E,AISLE-22,RACK-07,SHELF-05,BIN-04142,300
LOC04143,E,AISLE-23,RACK-06,SHELF-04,BIN-04143,300
LOC04144,E,AISLE-24,RACK-08,SHELF-04,BIN-04144,400
LOC04145,E,AISLE-25,RACK-09,SHELF-05,BIN-04145,400
LOC04146,E,AISLE-26,RACK-18,SHELF-03,BIN-04146,175
LOC04147,E,AISLE-27,RACK-09,SHELF-05,BIN-04147,150
LOC04148,E,AISLE-28,RACK-09,SHELF-01,BIN-04148,350
LOC04149,E,AISLE-29,RACK-18,SHELF-04,BIN-04149,100
LOC04150,E,AISLE-30,RACK-03,SHELF-02,BIN-04150,250
LOC04151,E,AISLE-31,RACK-16,SHELF-04,BIN-04151,250
LOC04152,E,AISLE-32,RACK-17,SHELF-05,BIN-04152,350
LOC04153,E,AISLE-33,RACK-07,SHELF-03,BIN-04153,100
LOC04154,E,AISLE-34,RACK-14,SHELF-04,BIN-04154,150
LOC04155,E,AISLE-35,RACK-16,SHELF-04,BIN-04155,350
LOC04156,E,AISLE-36,RACK-11,SHELF-01,BIN-04156,175
LOC04157,E,AISLE-37,RACK-06,SHELF-01,BIN-04157,300
LOC04158,E,AISLE-38,RACK-02,SHELF-01,BIN-04158,150
LOC04159,E,AISLE-39,RACK-09,SHELF-01,BIN-04159,250
LOC04160,E,AISLE-40,RACK-05,SHELF-01,BIN-04160,350
LOC04161,E,AISLE-01,RACK-07,SHELF-01,BIN-04161,100
LOC04162,E,AISLE-02,RACK-01,SHELF-01,BIN-04162,300
LOC04163,E,AISLE-03,RACK-20,SHELF-03,BIN-04163,250
LOC04164,E,AISLE-04,RACK-14,SHELF-02,BIN-04164,200
LOC04165,E,AISLE-05,RACK-08,SHELF-05,BIN-04165,250
LOC04166,E,AISLE-06,RACK-18,SHELF-03,BIN-04166,200
LOC04167,E,AISLE-07,RACK-05,SHELF-01,BIN-04167,300
LOC04168,E,AISLE-08,RACK-08,SHELF-02,BIN-04168,350
LOC04169,E,AISLE-09,RACK-07,SHELF-05,BIN-04169,100
LOC04170,E,AISLE-10,RACK-06,SHELF-01,BIN-04170,250
LOC04171,F,AISLE-11,RACK-16,SHELF-01,BIN-04171,150
LOC04172,F,AISLE-12,RACK-08,SHELF-04,BIN-04172,200
LOC04173,F,AISLE-13,RACK-08,SHELF-04,BIN-04173,175
LOC04174,F,AISLE-14,RACK-06,SHELF-02,BIN-04174,250
LOC04175,F,AISLE-15,RACK-04,SHELF-01,BIN-04175,200
LOC04176,F,AISLE-16,RACK-10,SHELF-04,BIN-04176,350
LOC04177,F,AISLE-17,RACK-15,SHELF-02,BIN-04177,200
LOC04178,F,AISLE-18,RACK-04,SHELF-01,BIN-04178,350
LOC04179,F,AISLE-19,RACK-15,SHELF-04,BIN-04179,175
LOC04180,F,AISLE-20,RACK-13,SHELF-05,BIN-04180,350
LOC04181,F,AISLE-21,RACK-01,SHELF-05,BIN-04181,250
LOC04182,F,AISLE-22,RACK-07,SHELF-04,BIN-04182,350
LOC04183,F,AISLE-23,RACK-17,SHELF-03,BIN-04183,300
LOC04184,F,AISLE-24,RACK-01,SHELF-04,BIN-04184,350
LOC04185,F,AISLE-25,RACK-15,SHELF-05,BIN-04185,200
LOC04186,F,AISLE-26,RACK-12,SHELF-02,BIN-04186,150
LOC04187,F,AISLE-27,RACK-20,SHELF-04,BIN-04187,175
LOC04188,F,AISLE-28,RACK-13,SHELF-02,BIN-04188,200
LOC04189,F,AISLE-29,RACK-11,SHELF-03,BIN-04189,350
LOC04190,F,AISLE-30,RACK-09,SHELF-02,BIN-04190,250
LOC04191,F,AISLE-31,RACK-08,SHELF-04,BIN-04191,400
LOC04192,F,AISLE-32,RACK-01,SHELF-05,BIN-04192,200
LOC04193,F,AISLE-33,RACK-03,SHELF-04,BIN-04193,100
LOC04194,F,AISLE-34,RACK-13,SHELF-05,BIN-04194,300
LOC04195,F,AISLE-35,RACK-12,SHELF-04,BIN-04195,100
LOC04196,F,AISLE-36,RACK-16,SHELF-04,BIN-04196,400
LOC04197,F,AISLE-37,RACK-14,SHELF-01,BIN-04197,350
LOC04198,F,AISLE-38,RACK-09,SHELF-03,BIN-04198,200
LOC04199,F,AISLE-39,RACK-09,SHELF-03,BIN-04199,250
LOC04200,F,AISLE-40,RACK-16,SHELF-02,BIN-04200,175
LOC04201,F,AISLE-01,RACK-08,SHELF-05,BIN-04201,200
LOC04202,F,AISLE-02,RACK-02,SHELF-04,BIN-04202,300
LOC04203,F,AISLE-03,RACK-02,SHELF-02,BIN-04203,150
LOC04204,F,AISLE-04,RACK-06,SHELF-01,BIN-04204,100
LOC04205,F,AISLE-05,RACK-09,SHELF-01,BIN-04205,250
LOC04206,F,AISLE-06,RACK-15,SHELF-02,BIN-04206,250
LOC04207,F,AISLE-07,RACK-05,SHELF-04,BIN-04207,250
LOC04208,F,AISLE-08,RACK-06,SHELF-02,BIN-04208,350
LOC04209,F,AISLE-09,RACK-10,SHELF-02,BIN-04209,150
LOC04210,F,AISLE-10,RACK-08,SHELF-01,BIN-04210,100
LOC04211,F,AISLE-11,RACK-19,SHELF-02,BIN-04211,250
LOC04212,F,AISLE-12,RACK-18,SHELF-04,BIN-04212,350
LOC04213,F,AISLE-13,RACK-06,SHELF-02,BIN-04213,100
LOC04214,F,AISLE-14,RACK-07,SHELF-05,BIN-04214,150
LOC04215,F,AISLE-15,RACK-03,SHELF-01,BIN-04215,250
LOC04216,F,AISLE-16,RACK-06,SHELF-05,BIN-04216,150
LOC04217,F,AISLE-17,RACK-15,SHELF-05,BIN-04217,300
LOC04218,F,AISLE-18,RACK-06,SHELF-02,BIN-04218,175
LOC04219,F,AISLE-19,RACK-08,SHELF-01,BIN-04219,300
LOC04220,F,AISLE-20,RACK-06,SHELF-03,BIN-04220,100
LOC04221,F,AISLE-21,RACK-17,SHELF-05,BIN-04221,100
LOC04222,F,AISLE-22,RACK-13,SHELF-02,BIN-04222,175
LOC04223,F,AISLE-23,RACK-02,SHELF-04,BIN-04223,175
LOC04224,F,AISLE-24,RACK-05,SHELF-02,BIN-04224,300
LOC04225,F,AISLE-25,RACK-19,SHELF-03,BIN-04225,400
LOC04226,F,AISLE-26,RACK-08,SHELF-04,BIN-04226,175
LOC04227,F,AISLE-27,RACK-04,SHELF-02,BIN-04227,175
LOC04228,F,AISLE-28,RACK-20,SHELF-01,BIN-04228,150
LOC04229,F,AISLE-29,RACK-13,SHELF-02,BIN-04229,100
LOC04230,F,AISLE-30,RACK-10,SHELF-04,BIN-04230,400
LOC04231,F,AISLE-31,RACK-13,SHELF-05,BIN-04231,350
LOC04232,F,AISLE-32,RACK-17,SHELF-04,BIN-04232,300
LOC04233,F,AISLE-33,RACK-20,SHELF-05,BIN-04233,350
LOC04234,F,AISLE-34,RACK-09,SHELF-05,BIN-04234,350
LOC04235,F,AISLE-35,RACK-06,SHELF-05,BIN-04235,400
LOC04236,F,AISLE-36,RACK-05,SHELF-01,BIN-04236,200
LOC04237,F,AISLE-37,RACK-03,SHELF-05,BIN-04237,300
LOC04238,F,AISLE-38,RACK-10,SHELF-01,BIN-04238,350
LOC04239,F,AISLE-39,RACK-13,SHELF-04,BIN-04239,250
LOC04240,F,AISLE-40,RACK-12,SHELF-01,BIN-04240,300
LOC04241,F,AISLE-01,RACK-16,SHELF-02,BIN-04241,100
LOC04242,F,AISLE-02,RACK-07,SHELF-04,BIN-04242,175
LOC04243,F,AISLE-03,RACK-15,SHELF-05,BIN-04243,175
LOC04244,F,AISLE-04,RACK-10,SHELF-04,BIN-04244,200
LOC04245,F,AISLE-05,RACK-05,SHELF-01,BIN-04245,200
LOC04246,F,AISLE-06,RACK-15,SHELF-03,BIN-04246,400
LOC04247,F,AISLE-07,RACK-13,SHELF-04,BIN-04247,400
LOC04248,F,AISLE-08,RACK-12,SHELF-02,BIN-04248,400
LOC04249,F,AISLE-09,RACK-05,SHELF-04,BIN-04249,100
LOC04250,F,AISLE-10,RACK-08,SHELF-02,BIN-04250,150
LOC04251,F,AISLE-11,RACK-10,SHELF-03,BIN-04251,100
LOC04252,F,AISLE-12,RACK-12,SHELF-04,BIN-04252,350
LOC04253,F,AISLE-13,RACK-14,SHELF-01,BIN-04253,250
LOC04254,F,AISLE-14,RACK-12,SHELF-05,BIN-04254,400
LOC04255,F,AISLE-15,RACK-02,SHELF-04,BIN-04255,150
LOC04256,F,AISLE-16,RACK-12,SHELF-03,BIN-04256,200
LOC04257,F,AISLE-17,RACK-10,SHELF-05,BIN-04257,175
LOC04258,F,AISLE-18,RACK-01,SHELF-01,BIN-04258,175
LOC04259,F,AISLE-19,RACK-18,SHELF-03,BIN-04259,100
LOC04260,F,AISLE-20,RACK-01,SHELF-05,BIN-04260,200
LOC04261,F,AISLE-21,RACK-17,SHELF-03,BIN-04261,100
LOC04262,F,AISLE-22,RACK-15,SHELF-04,BIN-04262,300
LOC04263,F,AISLE-23,RACK-20,SHELF-04,BIN-04263,300
LOC04264,F,AISLE-24,RACK-20,SHELF-03,BIN-04264,250
LOC04265,F,AISLE-25,RACK-12,SHELF-01,BIN-04265,150
LOC04266,F,AISLE-26,RACK-15,SHELF-04,BIN-04266,350
LOC04267,F,AISLE-27,RACK-17,SHELF-01,BIN-04267,150
LOC04268,F,AISLE-28,RACK-05,SHELF-04,BIN-04268,300
LOC04269,F,AISLE-29,RACK-15,SHELF-03,BIN-04269,175
LOC04270,F,AISLE-30,RACK-05,SHELF-02,BIN-04270,150
LOC04271,F,AISLE-31,RACK-20,SHELF-04,BIN-04271,250
LOC04272,F,AISLE-32,RACK-13,SHELF-02,BIN-04272,100
LOC04273,F,AISLE-33,RACK-02,SHELF-03,BIN-04273,100
LOC04274,F,AISLE-34,RACK-05,SHELF-02,BIN-04274,350
LOC04275,F,AISLE-35,RACK-19,SHELF-02,BIN-04275,350
LOC04276,F,AISLE-36,RACK-05,SHELF-04,BIN-04276,250
LOC04277,F,AISLE-37,RACK-07,SHELF-01,BIN-04277,150
LOC04278,F,AISLE-38,RACK-06,SHELF-01,BIN-04278,250
LOC04279,F,AISLE-39,RACK-16,SHELF-01,BIN-04279,200
LOC04280,F,AISLE-40,RACK-15,SHELF-02,BIN-04280,400
LOC04281,F,AISLE-01,RACK-04,SHELF-01,BIN-04281,400
LOC04282,F,AISLE-02,RACK-11,SHELF-05,BIN-04282,300
LOC04283,F,AISLE-03,RACK-16,SHELF-03,BIN-04283,300
LOC04284,F,AISLE-04,RACK-11,SHELF-05,BIN-04284,175
LOC04285,F,AISLE-05,RACK-19,SHELF-05,BIN-04285,250
LOC04286,F,AISLE-06,RACK-20,SHELF-02,BIN-04286,200
LOC04287,F,AISLE-07,RACK-01,SHELF-04,BIN-04287,400
LOC04288,F,AISLE-08,RACK-09,SHELF-03,BIN-04288,250
LOC04289,F,AISLE-09,RACK-16,SHELF-04,BIN-04289,100
LOC04290,F,AISLE-10,RACK-19,SHELF-03,BIN-04290,250
