Order_ID,Product_ID,Product_Name,Category,Required_Quantity,Order_Priority,Order_Date,Requested_By,Order_Status
ORD03973,P00120,Premium Door Mat (Red),Home,7,Low,2026-07-23 23:20,Customer-17418,Picked
ORD03974,P00470,Pro Loafers (Silver),Footwear,2,Low,2026-08-29 23:17,Customer-19360,Picked
ORD03975,P00298,Plus Monitor (Green),Electronics,3,High,2026-07-03 05:03,Customer-11537,Picking
ORD03976,P00780,Pro Candle Holder (Red),Home,3,Low,2026-07-27 03:27,Customer-19178,Picking
ORD03977,P00628,Classic Flip Flops (Black),Footwear,7,Medium,2026-08-29 12:52,Customer-17567,Pending
ORD03978,P00226,Lite Webcam (Green),Electronics,6,Low,2026-08-27 19:21,Customer-10358,Pending
ORD03979,P00109,Compact Curtain (White),Home,5,Medium,2026-08-08 10:48,Customer-11076,Picking
ORD03980,P00173,Deluxe Slippers (Beige),Footwear,1,High,2026-07-25 15:48,Customer-13623,Cancelled
ORD03981,P00779,Classic Wall Clock (Red),Home,4,Urgent,2026-08-10 12:23,Customer-13326,Cancelled
ORD03982,P00119,Standard Belt (Green),Accessories,8,Low,2026-07-27 21:30,Customer-10841,Picked
ORD03983,P00003,Classic File Folder (Black),Stationery,7,High,2026-08-22 05:28,Customer-16922,Picking
ORD03984,P00577,Compact Notebook (Silver),Stationery,3,Medium,2026-07-15 14:33,Customer-19303,Picked
ORD03985,P00208,Lite Boots (Silver),Footwear,7,High,2026-08-10 05:57,Customer-11946,Pending
ORD03986,P00742,Lite Cap (Grey),Accessories,6,High,2026-08-21 11:08,Customer-12969,Shipped
ORD03987,P00133,Mini Highlighter Set (Silver),Stationery,3,Urgent,2026-08-09 23:53,Customer-17085,Shipped
ORD03988,P00475,Max Loafers (Green),Footwear,5,Urgent,2026-08-03 13:13,Customer-15960,Cancelled
ORD03989,P00510,Standard Calculator (Black),Stationery,1,High,2026-07-20 11:15,Customer-17484,Picked
ORD03990,P00683,Deluxe HDMI Cable (Red),Electronics,8,Medium,2026-07-23 00:06,Customer-16135,Pending
ORD03991,P00519,Classic Stapler (Silver),Stationery,4,Urgent,2026-08-17 00:19,Customer-16564,Cancelled
ORD03992,P00143,Plus Water Bottle (Grey),Home,5,Urgent,2026-08-21 07:21,Customer-17243,Pending
ORD03993,P00285,Pro Travel Pouch (Silver),Accessories,7,Low,2026-08-22 16:42,Customer-12440,Cancelled
ORD03994,P00306,Compact Sandals (Grey),Footwear,8,Urgent,2026-07-13 08:16,Customer-19573,Pending
ORD03995,P00440,Premium Sunglasses (Silver),Accessories,8,Urgent,2026-07-20 07:36,Customer-10585,Picked
ORD03996,P00774,Standard Router (Green),Electronics,3,Urgent,2026-08-10 17:23,Customer-12729,Cancelled
ORD03997,P00551,Premium Cap (Silver),Accessories,3,High,2026-08-20 16:05,Customer-19474,Shipped
ORD03998,P00577,Compact Notebook (Silver),Stationery,1,Low,2026-08-14 10:30,Customer-17800,Pending
ORD03999,P00071,Mini Pen Set (White),Stationery,3,Medium,2026-07-29 18:19,Customer-12832,Picked
ORD04000,P00291,Lite Wireless Mouse (Silver),Electronics,2,Urgent,2026-07-23 15:19,Customer-12069,Cancelled
ORD04001,P00588,Standard Bed Sheet Set (Beige),Home,3,Urgent,2026-07-20 18:19,Customer-10354,Picking
ORD04002,P00414,Classic Sandals (Grey),Footwear,5,Urgent,2026-08-12 22:33,Customer-10582,Cancelled
ORD04003,P00189,Max Tablet Stand (Grey),Electronics,5,High,2026-08-01 00:13,Customer-18141,Pending
ORD04004,P00604,Premium Flip Flops (Red),Footwear,4,Urgent,2026-08-16 20:52,Customer-18422,Pending
ORD04005,P00559,Classic Belt (Grey),Accessories,4,Medium,2026-07-06 12:28,Customer-13081,Pending
ORD04006,P00468,Standard Power Bank (Silver),Electronics,5,High,2026-07-10 12:35,Customer-10686,Picked
ORD04007,P00765,Plus Wireless Mouse (White),Electronics,6,Urgent,2026-07-28 23:03,Customer-19000,Picking
ORD04008,P00506,Premium Bed Sheet Set (Grey),Home,6,Low,2026-08-27 23:25,Customer-18494,Picked
ORD04009,P00568,Compact Highlighter Set (Red),Stationery,8,Medium,2026-07-09 19:29,Customer-18294,Cancelled
ORD04010,P00697,Mini Calculator (Green),Stationery,7,Low,2026-07-28 04:52,Customer-14231,Cancelled
ORD04011,P00160,Pro Desk Organizer (Blue),Stationery,4,High,2026-07-16 12:57,Customer-18802,Shipped
ORD04012,P00261,Compact Sneakers (Beige),Footwear,6,Urgent,2026-07-16 00:37,Customer-14960,Shipped
ORD04013,P00286,Deluxe Cap (Beige),Accessories,2,Low,2026-08-12 00:43,Customer-14795,Picking
ORD04014,P00397,Mini Sandals (Blue),Footwear,5,Urgent,2026-08-02 22:24,Customer-16672,Shipped
ORD04015,P00087,Lite Belt (Silver),Accessories,5,Medium,2026-07-14 15:57,Customer-10417,Pending
ORD04016,P00072,Max Pen Set (Beige),Stationery,1,Urgent,2026-08-09 09:49,Customer-12571,Picked
ORD04017,P00721,Deluxe Sticky Notes (Beige),Stationery,2,Urgent,2026-07-11 10:33,Customer-16708,Pending
ORD04018,P00468,Standard Power Bank (Silver),Electronics,3,Urgent,2026-08-06 03:45,Customer-10376,Cancelled
ORD04019,P00410,Standard Backpack (Black),Accessories,3,Low,2026-08-25 13:28,Customer-12967,Pending
ORD04020,P00386,Plus Sticky Notes (White),Stationery,5,Low,2026-08-21 01:31,Customer-12959,Pending
ORD04021,P00161,Deluxe Wallet (Black),Accessories,7,High,2026-07-05 07:00,Customer-11137,Picked
ORD04022,P00070,Mini Calculator (Black),Stationery,3,Medium,2026-07-04 03:57,Customer-14208,Picking
ORD04023,P00187,Premium Sneakers (Grey),Footwear,6,Medium,2026-08-23 06:12,Customer-10069,Picked
ORD04024,P00447,Standard Keychain (Grey),Accessories,7,Medium,2026-08-18 08:12,Customer-12425,Cancelled
ORD04025,P00404,Deluxe Sneakers (Blue),Footwear,8,High,2026-07-12 05:35,Customer-14539,Shipped
ORD04026,P00141,Max Water Bottle (Beige),Home,4,Urgent,2026-08-14 18:57,Customer-18598,Cancelled
ORD04027,P00584,Standard Candle Holder (White),Home,1,Low,2026-08-14 16:11,Customer-10779,Picked
ORD04028,P00274,Deluxe Belt (Green),Accessories,3,Urgent,2026-08-05 10:26,Customer-13453,Shipped
ORD04029,P00289,Pro Marker Pack (Silver),Stationery,6,Low,2026-07-27 05:11,Customer-11200,Cancelled
ORD04030,P00640,Pro Boots (Black),Footwear,7,Low,2026-07-07 22:24,Customer-13276,Picked
ORD04031,P00716,Premium Handbag (Blue),Accessories,2,Medium,2026-07-14 11:40,Customer-12368,Pending
ORD04032,P00102,Max Cap (Red),Accessories,1,Low,2026-07-26 08:14,Customer-19147,Pending
ORD04033,P00237,Premium Door Mat (Red),Home,7,Medium,2026-08-09 18:06,Customer-19789,Picking
ORD04034,P00608,Max Boots (Green),Footwear,8,Urgent,2026-07-01 21:50,Customer-13140,Cancelled
ORD04035,P00228,Standard Highlighter Set (Black),Stationery,5,High,2026-08-21 07:27,Customer-17574,Pending
ORD04036,P00765,Plus Wireless Mouse (White),Electronics,5,High,2026-07-21 01:02,Customer-14876,Shipped
ORD04037,P00059,Premium Boots (Red),Footwear,5,High,2026-08-07 20:57,Customer-12100,Picking
ORD04038,P00323,Standard Umbrella (Beige),Accessories,2,Low,2026-08-10 12:19,Customer-14764,Pending
ORD04039,P00029,Standard Sandals (White),Footwear,6,High,2026-07-26 12:02,Customer-14318,Pending
ORD04040,P00273,Classic Router (Silver),Electronics,5,Medium,2026-07-21 05:10,Customer-17027,Picked
ORD04041,P00419,Classic Wallet (Red),Accessories,4,Low,2026-08-05 21:58,Customer-11302,Cancelled
ORD04042,P00044,Max Flip Flops (Grey),Footwear,3,Urgent,2026-07-09 04:36,Customer-16318,Picking
ORD04043,P00247,Premium Webcam (Beige),Electronics,8,Medium,2026-08-02 05:02,Customer-19474,Cancelled
ORD04044,P00730,Classic Boots (Grey),Footwear,5,Low,2026-08-13 10:33,Customer-15168,Shipped
ORD04045,P00472,Mini Desk Organizer (Blue),Stationery,7,Medium,2026-08-02 09:40,Customer-16204,Shipped
ORD04046,P00508,Plus Keyboard (Green),Electronics,7,Low,2026-08-04 07:51,Customer-14187,Cancelled
ORD04047,P00732,Premium Curtain (White),Home,4,Medium,2026-07-09 10:40,Customer-18362,Pending
ORD04048,P00403,Compact Bed Sheet Set (Beige),Home,5,Urgent,2026-08-23 04:14,Customer-13481,Picking
ORD04049,P00309,Lite Bluetooth Speaker (Black),Electronics,3,Urgent,2026-07-13 21:47,Customer-16934,Picked
ORD04050,P00761,Max Wall Clock (Beige),Home,4,High,2026-08-02 03:27,Customer-14648,Picked
ORD04051,P00708,Standard Sports Shoes (Black),Footwear,3,Urgent,2026-08-27 18:30,Customer-15016,Shipped
ORD04052,P00098,Classic Sports Shoes (Blue),Footwear,1,Medium,2026-07-02 04:49,Customer-19374,Cancelled
ORD04053,P00197,Pro Door Mat (Black),Home,1,Urgent,2026-07-29 16:58,Customer-15478,Cancelled
ORD04054,P00103,Max Monitor (Beige),Electronics,4,Low,2026-08-26 06:22,Customer-15992,Pending
ORD04055,P00782,Mini Handbag (Beige),Accessories,7,Urgent,2026-07-27 15:41,Customer-15286,Cancelled
ORD04056,P00683,Deluxe HDMI Cable (Red),Electronics,4,Low,2026-07-08 19:00,Customer-16762,Picked
ORD04057,P00210,Standard Marker Pack (White),Stationery,8,Urgent,2026-08-26 09:11,Customer-10595,Picked
ORD04058,P00470,Pro Loafers (Silver),Footwear,4,Medium,2026-08-19 01:15,Customer-11494,Pending
ORD04059,P00556,Standard Hiking Boots (Beige),Footwear,8,Medium,2026-07-05 12:00,Customer-10587,Cancelled
ORD04060,P00340,Standard Marker Pack (Beige),Stationery,4,Medium,2026-07-06 08:42,Customer-14462,Picked
ORD04061,P00115,Standard Photo Frame (Grey),Home,7,Medium,2026-07-20 01:37,Customer-10612,Picking
ORD04062,P00743,Mini Pen Set (Beige),Stationery,5,High,2026-08-25 07:21,Customer-12445,Pending
ORD04063,P00682,Standard Wall Clock (Green),Home,6,Medium,2026-08-21 01:23,Customer-10042,Picking
ORD04064,P00103,Max Monitor (Beige),Electronics,2,Medium,2026-07-14 04:33,Customer-15519,Cancelled
ORD04065,P00366,Max Boots (Blue),Footwear,6,High,2026-08-22 07:24,Customer-14390,Pending
ORD04066,P00623,Max Sunglasses (Green),Accessories,2,Low,2026-08-09 23:56,Customer-16413,Picked
ORD04067,P00331,Deluxe Wallet (Red),Accessories,7,Urgent,2026-07-20 17:25,Customer-11934,Cancelled
ORD04068,P00089,Classic Backpack (Green),Accessories,8,Urgent,2026-07-10 22:29,Customer-13352,Picking
ORD04069,P00562,Max Handbag (Black),Accessories,4,High,2026-07-05 00:37,Customer-15818,Picking
ORD04070,P00551,Premium Cap (Silver),Accessories,7,Urgent,2026-07-19 04:24,Customer-14701,Picked
ORD04071,P00713,Pro Slippers (Grey),Footwear,2,Low,2026-08-26 15:29,Customer-19495,Picking
ORD04072,P00073,Deluxe HDMI Cable (Red),Electronics,7,Medium,2026-08-29 13:23,Customer-11200,Picked
ORD04073,P00559,Classic Belt (Grey),Accessories,2,Urgent,2026-07-11 23:34,Customer-14821,Shipped
ORD04074,P00567,Plus Curtain (Beige),Home,3,Low,2026-08-15 09:18,Customer-11892,Pending
ORD04075,P00506,Premium Bed Sheet Set (Grey),Home,8,Urgent,2026-07-22 08:22,Customer-12834,Pending
ORD04076,P00384,Plus Wallet (White),Accessories,5,Medium,2026-07-20 00:31,Customer-10681,Picking
ORD04077,P00372,Pro Travel Pouch (Grey),Accessories,7,Low,2026-07-30 15:38,Customer-13664,Pending
ORD04078,P00204,Lite Sneakers (White),Footwear,2,High,2026-08-30 10:56,Customer-11920,Picking
ORD04079,P00798,Mini Loafers (Grey),Footwear,3,Medium,2026-07-07 18:45,Customer-13241,Picked
ORD04080,P00726,Max Storage Box (Beige),Home,7,Low,2026-08-30 15:42,Customer-16360,Picking
ORD04081,P00620,Plus Loafers (Beige),Footwear,4,Low,2026-07-11 03:02,Customer-12921,Pending
ORD04082,P00343,Mini Bluetooth Speaker (Black),Electronics,5,Medium,2026-07-21 15:52,Customer-10237,Shipped
ORD04083,P00003,Classic File Folder (Black),Stationery,5,Low,2026-07-07 23:56,Customer-11848,Picking
ORD04084,P00010,Plus Webcam (Grey),Electronics,5,Medium,2026-08-01 05:45,Customer-14223,Shipped
ORD04085,P00382,Lite Handbag (Beige),Accessories,4,Low,2026-07-21 00:18,Customer-11010,Pending
ORD04086,P00492,Max Umbrella (Blue),Accessories,2,High,2026-07-27 23:07,Customer-13094,Picked
ORD04087,P00242,Deluxe Keychain (Silver),Accessories,4,Low,2026-07-20 05:11,Customer-14510,Pending
ORD04088,P00454,Mini Router (Green),Electronics,2,Urgent,2026-08-01 20:53,Customer-10052,Shipped
ORD04089,P00680,Plus Sports Shoes (Grey),Footwear,7,Medium,2026-08-01 20:13,Customer-18770,Picking
ORD04090,P00345,Premium Curtain (Beige),Home,5,High,2026-07-30 20:20,Customer-18294,Shipped
ORD04091,P00572,Mini Calculator (Blue),Stationery,2,High,2026-08-04 04:44,Customer-13255,Picked
ORD04092,P00786,Standard Earbuds (Grey),Electronics,8,Urgent,2026-08-17 10:32,Customer-15538,Pending
ORD04093,P00491,Premium Belt (White),Accessories,1,Urgent,2026-07-19 17:25,Customer-17884,Picking
ORD04094,P00580,Plus Keyboard (White),Electronics,6,Low,2026-07-23 18:24,Customer-14068,Shipped
ORD04095,P00437,Plus Boots (Black),Footwear,8,High,2026-08-06 18:10,Customer-11602,Picking
ORD04096,P00775,Mini Photo Frame (Red),Home,7,High,2026-08-24 18:45,Customer-18504,Shipped
ORD04097,P00253,Deluxe Handbag (Beige),Accessories,8,Medium,2026-07-19 14:12,Customer-15042,Shipped
ORD04098,P00024,Premium Candle Holder (Blue),Home,2,High,2026-07-11 17:38,Customer-11368,Picked
ORD04099,P00202,Standard Keychain (Grey),Accessories,4,High,2026-08-02 15:20,Customer-19339,Picked
ORD04100,P00166,Compact Wallet (Green),Accessories,3,High,2026-08-10 11:58,Customer-18726,Cancelled
ORD04101,P00124,Mini Sneakers (Black),Footwear,7,Medium,2026-08-01 23:14,Customer-16257,Pending
ORD04102,P00301,Classic Hiking Boots (Black),Footwear,3,Low,2026-07-05 21:26,Customer-14613,Picked
ORD04103,P00472,Mini Desk Organizer (Blue),Stationery,1,Low,2026-08-12 07:20,Customer-14597,Cancelled
ORD04104,P00081,Pro Loafers (Red),Footwear,4,Medium,2026-07-19 17:13,Customer-18184,Cancelled
ORD04105,P00163,Deluxe Formal Shoes (Red),Footwear,3,Medium,2026-08-26 05:49,Customer-14652,Picking
ORD04106,P00238,Mini Bed Sheet Set (Beige),Home,1,Low,2026-07-30 14:12,Customer-18950,Cancelled
ORD04107,P00320,Deluxe Bed Sheet Set (Beige),Home,4,High,2026-07-20 14:16,Customer-16379,Pending
ORD04108,P00402,Premium Highlighter Set (Grey),Stationery,7,High,2026-07-14 04:41,Customer-18893,Picking
ORD04109,P00236,Compact Wall Clock (Grey),Home,2,High,2026-08-26 10:49,Customer-19589,Picked
ORD04110,P00482,Deluxe Monitor (Grey),Electronics,8,Medium,2026-08-15 17:16,Customer-15814,Picked
ORD04111,P00369,Plus Desk Organizer (Green),Stationery,1,High,2026-08-08 04:41,Customer-11995,Cancelled
ORD04112,P00422,Max Desk Organizer (Blue),Stationery,7,Medium,2026-08-15 21:51,Customer-19543,Picking
ORD04113,P00487,Premium Candle Holder (Silver),Home,5,Urgent,2026-08-24 09:07,Customer-12893,Cancelled
ORD04114,P00657,Deluxe Storage Box (Beige),Home,5,Medium,2026-08-07 12:33,Customer-14663,Cancelled
ORD04115,P00134,Max Wall Clock (Grey),Home,8,Urgent,2026-08-11 22:12,Customer-19272,Picked
ORD04116,P00619,Premium Table Lamp (Green),Home,2,Medium,2026-07-08 08:12,Customer-11812,Picking
ORD04117,P00409,Max HDMI Cable (Silver),Electronics,5,Low,2026-07-28 01:53,Customer-17712,Picking
ORD04118,P00593,Premium Notebook (Black),Stationery,2,Medium,2026-07-09 18:43,Customer-15087,Pending
ORD04119,P00752,Max Sports Shoes (Silver),Footwear,5,Low,2026-07-11 13:57,Customer-10031,Cancelled
ORD04120,P00182,Premium Scissors (Green),Stationery,2,Low,2026-07-19 02:52,Customer-11806,Shipped
ORD04121,P00665,Pro Wireless Mouse (Green),Electronics,6,High,2026-07-14 00:45,Customer-18456,Picked
ORD04122,P00705,Compact Sneakers (Blue),Footwear,3,Low,2026-07-24 21:09,Customer-11921,Cancelled
ORD04123,P00030,Deluxe Candle Holder (Silver),Home,6,Medium,2026-07-25 02:05,Customer-11499,Picking
ORD04124,P00556,Standard Hiking Boots (Beige),Footwear,6,Urgent,2026-08-25 07:52,Customer-12640,Pending
ORD04125,P00652,Plus Smart Watch (Black),Electronics,5,Medium,2026-08-13 10:53,Customer-17267,Picked
ORD04126,P00434,Classic Belt (Red),Accessories,7,Medium,2026-07-21 20:36,Customer-12033,Cancelled
ORD04127,P00223,Pro Handbag (Blue),Accessories,1,Medium,2026-08-12 17:11,Customer-17515,Pending
ORD04128,P00727,Premium Calculator (Beige),Stationery,4,Low,2026-07-15 22:20,Customer-12017,Picking
ORD04129,P00372,Pro Travel Pouch (Grey),Accessories,7,High,2026-07-03 01:25,Customer-11818,Picking
ORD04130,P00008,Mini Cap (Red),Accessories,6,Urgent,2026-07-20 22:24,Customer-13936,Cancelled
ORD04131,P00645,Deluxe Sneakers (Silver),Footwear,8,Medium,2026-08-29 22:26,Customer-11359,Cancelled
ORD04132,P00699,Pro Table Lamp (Blue),Home,3,Medium,2026-08-09 08:55,Customer-16132,Picking
ORD04133,P00271,Plus Curtain (Grey),Home,6,Medium,2026-07-03 20:22,Customer-18297,Cancelled
ORD04134,P00478,Compact Keychain (White),Accessories,4,Medium,2026-07-16 19:34,Customer-19754,Pending
ORD04135,P00582,Standard Power Bank (Blue),Electronics,6,Medium,2026-08-30 16:14,Customer-12565,Picking
ORD04136,P00615,Deluxe Cushion (Red),Home,8,Low,2026-07-15 04:28,Customer-10545,Picking
ORD04137,P00374,Pro Cap (White),Accessories,5,Medium,2026-08-27 09:46,Customer-19180,Picked
ORD04138,P00322,Max Door Mat (Beige),Home,3,High,2026-07-26 22:20,Customer-10623,Picked
ORD04139,P00302,Mini Belt (Red),Accessories,8,High,2026-08-15 16:36,Customer-19467,Pending
ORD04140,P00191,Compact Charger (Blue),Electronics,7,Low,2026-08-24 15:36,Customer-13904,Picking
ORD04141,P00668,Compact Table Lamp (Red),Home,4,Low,2026-08-03 07:40,Customer-10468,Shipped
ORD04142,P00765,Plus Wireless Mouse (White),Electronics,3,High,2026-07-20 14:46,Customer-10838,Pending
ORD04143,P00642,Classic Highlighter Set (Black),Stationery,8,Urgent,2026-07-07 18:15,Customer-19968,Picked
ORD04144,P00365,Max Sunglasses (White),Accessories,7,High,2026-08-13 10:00,Customer-12172,Cancelled
ORD04145,P00384,Plus Wallet (White),Accessories,2,Low,2026-08-29 02:02,Customer-16782,Picking
ORD04146,P00073,Deluxe HDMI Cable (Red),Electronics,7,Low,2026-08-01 16:04,Customer-14422,Cancelled
ORD04147,P00757,Classic Door Mat (Beige),Home,4,Low,2026-08-04 06:20,Customer-14631,Shipped
ORD04148,P00053,Max Candle Holder (White),Home,1,High,2026-07-22 13:13,Customer-16780,Shipped
ORD04149,P00250,Premium Tablet Stand (White),Electronics,7,Urgent,2026-08-17 00:20,Customer-12088,Shipped
ORD04150,P00642,Classic Highlighter Set (Black),Stationery,8,Urgent,2026-08-16 13:04,Customer-17477,Picked
ORD04151,P00515,Deluxe Stapler (Green),Stationery,1,Medium,2026-07-24 11:16,Customer-13709,Pending
ORD04152,P00545,Max Door Mat (Grey),Home,7,Medium,2026-08-27 01:16,Customer-18948,Picked
ORD04153,P00187,Premium Sneakers (Grey),Footwear,8,Low,2026-07-17 23:10,Customer-12017,Shipped
ORD04154,P00161,Deluxe Wallet (Black),Accessories,5,Low,2026-08-12 01:33,Customer-10949,Pending
ORD04155,P00252,Pro Storage Box (Silver),Home,2,Urgent,2026-07-27 18:30,Customer-16122,Cancelled
ORD04156,P00571,Compact Tablet Stand (Red),Electronics,8,Urgent,2026-07-16 17:00,Customer-13860,Picked
ORD04157,P00091,Compact File Folder (Black),Stationery,2,Medium,2026-08-13 09:33,Customer-19269,Shipped
ORD04158,P00265,Premium Wall Clock (Grey),Home,1,Urgent,2026-07-31 19:53,Customer-19893,Shipped
ORD04159,P00051,Max Umbrella (Blue),Accessories,5,Medium,2026-08-08 21:19,Customer-10825,Shipped
ORD04160,P00676,Plus Keyboard (Beige),Electronics,3,Medium,2026-07-07 12:49,Customer-13747,Picked
ORD04161,P00429,Max Webcam (White),Electronics,2,Medium,2026-07-10 16:23,Customer-15383,Picked
ORD04162,P00187,Premium Sneakers (Grey),Footwear,1,High,2026-07-24 16:27,Customer-17196,Cancelled
ORD04163,P00696,Standard Photo Frame (Silver),Home,1,Urgent,2026-07-17 19:03,Customer-15929,Cancelled
ORD04164,P00066,Compact Watch Strap (Silver),Accessories,4,Urgent,2026-07-11 10:10,Customer-18420,Picking
ORD04165,P00609,Premium HDMI Cable (Green),Electronics,4,Urgent,2026-08-01 22:13,Customer-11221,Shipped
ORD04166,P00653,Max Keyboard (White),Electronics,6,Urgent,2026-08-26 11:31,Customer-15773,Picking
ORD04167,P00151,Standard Power Bank (Green),Electronics,5,Medium,2026-07-19 16:03,Customer-10897,Cancelled
ORD04168,P00579,Max Charger (White),Electronics,1,Low,2026-08-08 11:14,Customer-11228,Picking
ORD04169,P00500,Lite Wireless Mouse (Silver),Electronics,7,Low,2026-08-04 21:35,Customer-10198,Cancelled
ORD04170,P00064,Mini Water Bottle (Beige),Home,1,Low,2026-08-04 22:57,Customer-10868,Picked
ORD04171,P00735,Max Table Lamp (Grey),Home,7,Medium,2026-07-06 10:52,Customer-10458,Picked
ORD04172,P00098,Classic Sports Shoes (Blue),Footwear,4,High,2026-07-09 00:28,Customer-19038,Picked
ORD04173,P00023,Plus Hiking Boots (Red),Footwear,5,Medium,2026-07-09 20:27,Customer-10666,Shipped
ORD04174,P00636,Pro Formal Shoes (Blue),Footwear,5,High,2026-07-02 20:18,Customer-18456,Cancelled
ORD04175,P00773,Pro Formal Shoes (Blue),Footwear,6,High,2026-07-18 11:04,Customer-11658,Shipped
ORD04176,P00195,Mini Photo Frame (Black),Home,5,Low,2026-07-14 07:53,Customer-11788,Picked
ORD04177,P00686,Standard Tablet Stand (Silver),Electronics,3,High,2026-08-02 14:43,Customer-14756,Pending
ORD04178,P00069,Classic Backpack (Silver),Accessories,5,Urgent,2026-07-23 14:06,Customer-14809,Cancelled
ORD04179,P00107,Classic Stapler (White),Stationery,7,High,2026-07-13 14:11,Customer-16302,Picked
ORD04180,P00553,Plus Formal Shoes (Blue),Footwear,6,High,2026-07-20 22:43,Customer-17728,Picking
ORD04181,P00550,Lite Wireless Mouse (White),Electronics,7,Medium,2026-07-19 15:04,Customer-16682,Pending
ORD04182,P00734,Premium Notebook (Red),Stationery,5,Medium,2026-08-07 06:03,Customer-16646,Cancelled
ORD04183,P00645,Deluxe Sneakers (Silver),Footwear,8,Urgent,2026-07-25 22:11,Customer-19946,Picking
ORD04184,P00083,Deluxe Stapler (Black),Stationery,6,Low,2026-08-26 09:20,Customer-19299,Cancelled
ORD04185,P00440,Premium Sunglasses (Silver),Accessories,2,High,2026-07-31 01:46,Customer-13999,Cancelled
ORD04186,P00766,Premium Storage Box (White),Home,5,Medium,2026-07-24 00:27,Customer-13566,Pending
ORD04187,P00475,Max Loafers (Green),Footwear,5,Medium,2026-08-29 08:41,Customer-17447,Cancelled
ORD04188,P00269,Lite Umbrella (Red),Accessories,1,High,2026-07-23 19:06,Customer-13831,Pending
ORD04189,P00492,Max Umbrella (Blue),Accessories,2,Medium,2026-08-13 04:06,Customer-16327,Picked
ORD04190,P00704,Plus Wireless Mouse (White),Electronics,3,Low,2026-07-03 21:04,Customer-10214,Pending
ORD04191,P00079,Deluxe Curtain (White),Home,4,Low,2026-08-16 04:59,Customer-16694,Cancelled
ORD04192,P00069,Classic Backpack (Silver),Accessories,2,Urgent,2026-07-03 20:58,Customer-13588,Shipped
ORD04193,P00541,Compact Running Shoes (Red),Footwear,2,Urgent,2026-07-06 00:12,Customer-10720,Picked
ORD04194,P00471,Plus Bed Sheet Set (Blue),Home,5,Medium,2026-07-01 07:08,Customer-14145,Picked
ORD04195,P00324,Standard Webcam (Green),Electronics,3,Medium,2026-07-21 23:06,Customer-16650,Shipped
ORD04196,P00138,Max Sandals (Beige),Footwear,2,Medium,2026-07-09 03:16,Customer-11242,Pending
ORD04197,P00008,Mini Cap (Red),Accessories,5,Medium,2026-08-21 17:23,Customer-12160,Shipped
ORD04198,P00363,Pro Sunglasses (White),Accessories,3,Urgent,2026-08-17 19:37,Customer-16661,Picked
ORD04199,P00366,Max Boots (Blue),Footwear,5,Low,2026-07-09 01:20,Customer-12828,Pending
ORD04200,P00001,Lite Wireless Mouse (Red),Electronics,8,Low,2026-07-01 15:01,Customer-14888,Pending
ORD04201,P00316,Premium Laptop Stand (White),Electronics,8,Low,2026-07-22 20:12,Customer-12712,Picking
ORD04202,P00184,Lite Wall Clock (Grey),Home,6,Medium,2026-08-16 03:43,Customer-17038,Cancelled
ORD04203,P00743,Mini Pen Set (Beige),Stationery,2,Medium,2026-07-18 06:51,Customer-19235,Picking
ORD04204,P00364,Max Calculator (Green),Stationery,2,Urgent,2026-07-27 03:42,Customer-18065,Picking
ORD04205,P00147,Premium Storage Box (Blue),Home,7,Urgent,2026-08-12 04:23,Customer-19680,Cancelled
ORD04206,P00740,Deluxe Running Shoes (Green),Footwear,4,Low,2026-07-04 17:04,Customer-17727,Shipped
ORD04207,P00253,Deluxe Handbag (Beige),Accessories,2,Urgent,2026-07-09 01:07,Customer-12785,Picked
ORD04208,P00707,Standard Cushion (Blue),Home,8,Medium,2026-07-18 14:02,Customer-19511,Picking
ORD04209,P00214,Premium Table Lamp (Grey),Home,6,Urgent,2026-07-31 01:19,Customer-15684,Pending
ORD04210,P00641,Standard Keyboard (Beige),Electronics,5,Urgent,2026-07-27 21:51,Customer-10327,Shipped
ORD04211,P00272,Standard Backpack (Grey),Accessories,8,High,2026-08-09 06:48,Customer-13724,Cancelled
ORD04212,P00470,Pro Loafers (Silver),Footwear,2,Urgent,2026-08-26 16:31,Customer-18598,Cancelled
ORD04213,P00148,Classic Calculator (Beige),Stationery,1,Low,2026-07-09 18:16,Customer-16189,Pending
ORD04214,P00332,Max Slippers (White),Footwear,6,Medium,2026-08-30 15:09,Customer-18771,Shipped
ORD04215,P00789,Lite Wallet (White),Accessories,5,High,2026-07-05 02:28,Customer-16038,Picking
ORD04216,P00709,Premium Marker Pack (Beige),Stationery,8,Low,2026-08-09 20:48,Customer-19719,Shipped
ORD04217,P00490,Compact Loafers (White),Footwear,3,Medium,2026-07-23 17:12,Customer-14443,Cancelled
ORD04218,P00402,Premium Highlighter Set (Grey),Stationery,1,Low,2026-08-04 18:41,Customer-10124,Picking
ORD04219,P00561,Deluxe Cap (Black),Accessories,8,High,2026-08-27 17:30,Customer-18117,Picking
ORD04220,P00215,Compact Wall Clock (Silver),Home,1,Medium,2026-08-20 01:08,Customer-17466,Pending
ORD04221,P00160,Pro Desk Organizer (Blue),Stationery,7,Low,2026-07-11 13:07,Customer-12947,Cancelled
ORD04222,P00394,Lite Formal Shoes (White),Footwear,3,Low,2026-08-05 03:23,Customer-13749,Picked
ORD04223,P00174,Premium Backpack (Green),Accessories,1,Medium,2026-08-17 15:42,Customer-12787,Shipped
